environ_var_code,woreda_name,WID,week_epidemiar,ref_value,ref_sd,ref_n,ref_max,ref_uq,ref_median,ref_lq,ref_min,old_environ_var_code
lst_day,Efratana Gidim,70,40,26.9964103531863,1.63704613922333,15,29.5998165958652,28.3355410086219,27.1983688004962,26.3437974860718,24.1015999804045,lstd
lst_mean,Efratana Gidim,70,40,20.2023478711996,2.25477574686494,14,22.3766225626993,21.3883977348725,20.5357584449252,19.8934584057992,13.000908909422,lstm
lst_night,Efratana Gidim,70,40,13.2853402166778,3.06677621903304,14,15.1538618892597,14.5264915690415,14.0821039423889,13.4206624054859,2.88879999779165,lstn
ndvi,Efratana Gidim,70,40,0.627127611857983,0.0191166369474798,14,0.649071703609196,0.640890642832436,0.630036903428416,0.619047602902018,0.584967777283492,ndvi
savi,Efratana Gidim,70,40,0.422825635233433,0.0132244608951316,14,0.441477873273504,0.433036817138549,0.425088452134845,0.414740419767511,0.396702766760983,savi
evi,Efratana Gidim,70,40,0.43074149663401,0.0150584468594379,14,0.45484507772975,0.440874960370142,0.431065785715761,0.419925698835461,0.400029294215575,evi
ndwi5,Efratana Gidim,70,40,0.0295078066203501,0.0075156065075924,14,0.0449672669733759,0.0332139616330342,0.0284291238680633,0.0233125038750623,0.0189741084973036,ndwi5
ndwi6,Efratana Gidim,70,40,0.223384406744055,0.0127031430388837,14,0.243029162137037,0.234940152759442,0.222788827938199,0.212787444202659,0.205226798587349,ndwi6
tmpart,Efratana Gidim,70,41,4.24799851561226,6.523955312545,15,17.9813225316053,6.23754730338585,0.594360254725134,0.155365386621647,0,tmpart
tmpac,Efratana Gidim,70,41,42.2587681348984,28.7988171326072,15,123.95598948103,57.2832334629292,38.9646225616946,24.3307569274141,2.7739240041377,tmpac
totprec,Efratana Gidim,70,41,42.3232687689116,28.812231287143,15,123.95598948103,57.2832334629292,38.9646225616946,24.3307569274141,2.7739240041377,pmmc
lst_day,Efratana Gidim,70,41,27.7690239255977,2.03399788834672,15,31.1641633928054,29.2473800398806,27.8384380245156,25.8654647506779,24.4233080562162,lstd
lst_mean,Efratana Gidim,70,41,20.6060804742686,1.64926843658276,15,23.0368676927767,22.0911284361986,20.4763396383989,19.2166486049286,18.0436051880715,lstm
lst_night,Efratana Gidim,70,41,13.4996706944892,1.57845472065944,15,15.974708178164,14.4914851046412,14.0063535071135,12.7873661420688,9.89585880448764,lstn
ndvi,Efratana Gidim,70,41,0.603103004231089,0.031173961136801102,15,0.656347648984452,0.629111030721936,0.598126677625833,0.584673354815219,0.553404265034538,ndvi
savi,Efratana Gidim,70,41,0.402656264084768,0.0208274088264362,15,0.437335767815565,0.417926595951796,0.401682030946772,0.390145614166491,0.364183467037598,savi
evi,Efratana Gidim,70,41,0.406742085218639,0.0230948355031833,15,0.446575680584666,0.422542988026151,0.404655089285178,0.392354150823414,0.366975362881139,evi
ndwi5,Efratana Gidim,70,41,0.0224893283955594,0.00949094706620302,15,0.0435204885089195,0.0270576265910471,0.0180813154096492,0.0156783275220459,0.0124297337171325,ndwi5
ndwi6,Efratana Gidim,70,41,0.210802983488709,0.0168408308244811,15,0.250430215557476,0.220925136158406,0.205900089075287,0.198152946720676,0.189743931060395,ndwi6
tmpart,Efratana Gidim,70,42,1.56571160608098,3.03150823605109,15,11.3173419865298,0.981726336048053,0.356202880779778,0.155365386621647,0,tmpart
tmpac,Efratana Gidim,70,42,41.911658724621,32.7603087828196,15,115.518943841607,63.611185500143,34.9415193748046,17.8146532807031,1.00478239296586,tmpac
totprec,Efratana Gidim,70,42,38.4180145696319,34.3186022150308,15,115.518943841607,62.0465331563237,29.8589875891047,13.2929476399284,0,pmmc
lst_day,Efratana Gidim,70,42,28.6006670592734,2.19946757853891,15,32.5457087416593,30.5105567740934,28.5445525284407,26.6508958364872,25.3733685685901,lstd
lst_mean,Efratana Gidim,70,42,21.0021200308398,1.66160843684954,15,23.8374874826403,22.3540415902568,20.7691606316982,20.0327681836009,17.0096257773521,lstm
lst_night,Efratana Gidim,70,42,13.4760806978833,1.41702586615453,15,15.1292662706688,14.1276718515676,13.8071373000683,13.487038160223,9.05327404653431,lstn
ndvi,Efratana Gidim,70,42,0.583576969724445,0.0392441077843673,15,0.654655367903636,0.614294942821628,0.575275599371153,0.553340663190821,0.52485545160283,ndvi
savi,Efratana Gidim,70,42,0.384909866148729,0.0263145392441745,15,0.434651806405695,0.407345088037876,0.379211170961009,0.363038950740073,0.346322908170782,savi
evi,Efratana Gidim,70,42,0.386353351088454,0.0293751987481061,15,0.443629833244072,0.411076414366078,0.379745545743494,0.361349859121408,0.343943841913628,evi
ndwi5,Efratana Gidim,70,42,0.0155117291536247,0.0118840423618529,15,0.0401972570256034,0.0220350136542931,0.0112922330910474,0.00594977263940877,0.00237129402816864,ndwi5
ndwi6,Efratana Gidim,70,42,0.196170632940309,0.026472333644957,15,0.246217089276985,0.214899802385947,0.184516755595604,0.18196730683826,0.160641692195319,ndwi6
tmpart,Efratana Gidim,70,43,2.33597631206818,5.1899112899146,15,20.3954415954762,1.3480692939705,0.341154429184222,0.211867433075921,0,tmpart
tmpac,Efratana Gidim,70,43,47.4363496565216,30.595357906967,15,99.5656473146587,66.7745057895784,52.0718427246297,18.3816610667429,7.31175909361591,tmpac
totprec,Efratana Gidim,70,43,46.2456286964857,32.1197965023999,15,99.5656473146587,66.7745057895784,52.0718427246297,14.428519838937,0.440968424848199,pmmc
lst_day,Efratana Gidim,70,43,29.0342648578937,2.71786904201228,15,32.3078989036352,31.4076505478652,29.7545969604187,27.7882337108508,22.2532231807709,lstd
lst_mean,Efratana Gidim,70,43,21.3242141935537,1.53094724090562,15,23.242495825186,22.7546650797918,21.7490884050387,20.5934815624146,17.7422727809465,lstm
lst_night,Efratana Gidim,70,43,13.5928686386659,0.575914846176387,15,14.2815397639219,14.0247535676963,13.8193107248346,13.2778339782467,12.3309839038865,lstn
ndvi,Efratana Gidim,70,43,0.550822781614436,0.0412350320978665,15,0.635921263540519,0.58359350412494,0.541685316065341,0.518089502334159,0.500080989892666,ndvi
savi,Efratana Gidim,70,43,0.360087283793268,0.0270759516008603,15,0.419212174799905,0.38490642261207,0.350598515437704,0.340822463036547,0.328948857812383,savi
evi,Efratana Gidim,70,43,0.358736780436236,0.0299392993554298,15,0.425884657794265,0.385680230373747,0.347699820388603,0.337691398437131,0.324633347988073,evi
ndwi5,Efratana Gidim,70,43,0.00541233562211574,0.0113976502196448,15,0.0312130825877411,0.0143409459969482,5.41432625536289e-4,-0.00340976848522195,-0.00523569801375904,ndwi5
ndwi6,Efratana Gidim,70,43,0.173776438683352,0.0282876592393944,15,0.230731498654334,0.200702730870022,0.160850811610762,0.153698170857521,0.145187051218774,ndwi6
tmpart,Efratana Gidim,70,44,2.01317195156725,5.55896572891127,15,21.7183161302195,0.59556731538298,0.155365386621647,0,0,tmpart
tmpac,Efratana Gidim,70,44,46.9239104060852,52.4104202986183,15,185.548934222769,78.2617307592601,22.8399555140482,12.9529958968409,5.55700266209068,tmpac
totprec,Efratana Gidim,70,44,34.5539814579006,36.9803608005699,15,117.264193945436,36.6936208822981,20.1335434391008,10.8432482459642,0,pmmc
lst_day,Efratana Gidim,70,44,29.541001117564,1.88673686282698,15,31.8783379719614,30.9551714190691,29.8165480331158,28.4156299297494,25.4628451151474,lstd
lst_mean,Efratana Gidim,70,44,21.2544265261231,1.48901525078897,15,22.9403529991502,22.2580248257265,21.6631239816306,20.6781923608596,17.2050458070876,lstm
lst_night,Efratana Gidim,70,44,13.0884902602944,0.98550339770145,15,14.0023679835323,13.596133051602,13.4127904490804,12.8587335579833,9.86044248647812,lstn
ndvi,Efratana Gidim,70,44,0.519781613307988,0.0345817424170678,14,0.583793366613045,0.553980329165077,0.510888495558456,0.49621213603304,0.467123267533135,ndvi
savi,Efratana Gidim,70,44,0.336341379286882,0.0218239966631314,14,0.378689724027554,0.357874693510739,0.33028050477299,0.319091704077834,0.306798492844807,savi
evi,Efratana Gidim,70,44,0.333036232163166,0.0242077415308817,14,0.378846456640858,0.356073915510628,0.326201262183253,0.313842533824896,0.300878431724821,evi
ndwi5,Efratana Gidim,70,44,-0.00491794470442564,0.00993953146868919,14,0.0122180291795495,0.0047845682947415,-0.00770197778806626,-0.0124381754244756,-0.0174708536725841,ndwi5
ndwi6,Efratana Gidim,70,44,0.14896157351313,0.0244112758082383,14,0.199497174056257,0.166321637776254,0.138573257143732,0.128714448878848,0.119929252803093,ndwi6
tmpart,Efratana Gidim,70,45,6.26215015853034,15.4443075929642,15,49.7356912828911,0.750932702004626,0.299410769144652,0.155365386621647,0,tmpart
tmpac,Efratana Gidim,70,45,43.4604034453922,36.3605329598454,15,105.929201055174,70.3765385182225,28.8906842998922,13.0930380631038,3.13999963276196,tmpac
totprec,Efratana Gidim,70,45,37.1495950531602,35.0296127260242,15,105.929201055174,62.909735086149,25.0712774377181,10.3741467195711,0,pmmc
lst_day,Efratana Gidim,70,45,29.3747466861224,2.83158647594218,15,32.9482546388076,31.1850296581191,30.2320900408674,28.5936149567923,22.9386420131356,lstd
lst_mean,Efratana Gidim,70,45,21.0510985751859,2.45115153809456,15,23.4609866624676,22.1786673059282,21.7822373442149,21.0052385506022,13.4032364309249,lstm
lst_night,Efratana Gidim,70,45,12.9176951860448,1.78729021264795,15,14.0639577545412,13.7641634172658,13.2485603151751,12.8442140066704,6.65612751096106,lstn
ndvi,Efratana Gidim,70,45,0.494577529409922,0.036630845936613,15,0.563473305972875,0.511636049247033,0.491529666949894,0.465737450517362,0.439285530842163,ndvi
savi,Efratana Gidim,70,45,0.31493465226509,0.0224646396941353,15,0.35846497410941,0.325481697169341,0.308707675944838,0.297177018253972,0.285872257404243,savi
evi,Efratana Gidim,70,45,0.309427208505436,0.0243534296867643,15,0.356878445651171,0.320508046270278,0.301702349488658,0.291021269823907,0.278740721077129,evi
ndwi5,Efratana Gidim,70,45,-0.0133588771698803,0.0099223809888056309,15,0.00498071977430954,-0.00977468449678464,-0.0176511479842525,-0.0206784441876164,-0.0242113853071746,ndwi5
ndwi6,Efratana Gidim,70,45,0.127451035308308,0.0250716241548111,15,0.180205680535076,0.143647201681505,0.122191795718873,0.109438871565358,0.0925993731312962,ndwi6
tmpart,Efratana Gidim,70,46,0.631608780040643,0.98155632800169,15,3.48116998299209,0.671626455212749,0.340015510883429,0,0,tmpart
tmpac,Efratana Gidim,70,46,29.7055893628861,31.2809824053055,15,102.440486567304,46.3845474865706,19.170813885325,3.18722711456885,0.310730773243294,tmpac
totprec,Efratana Gidim,70,46,29.5849659218549,31.3995015339102,15,102.440486567304,46.3845474865706,19.170813885325,3.18722711456885,0,pmmc
lst_day,Efratana Gidim,70,46,29.8288597332409,2.75591911269178,15,34.0745470371427,31.5254150599666,29.4535241787006,28.7162127064095,23.1350806131835,lstd
lst_mean,Efratana Gidim,70,46,21.3965905173964,1.59075844091453,15,23.9069344065731,22.524061031202,21.3108365767661,20.8445659627379,18.0283101936921,lstm
lst_night,Efratana Gidim,70,46,12.9643212921115,0.681476789951927,15,13.7393218521412,13.4722892356754,13.2128682687854,12.3750981976859,11.4563424124725,lstn
ndvi,Efratana Gidim,70,46,0.479309175774832,0.0433196842013146,15,0.56307358695568,0.514683128672581,0.468805781881741,0.459581043897462,0.413308560153473,ndvi
savi,Efratana Gidim,70,46,0.302742144375143,0.0238293375115823,15,0.348691934564178,0.326526980951609,0.293674118386347,0.287658255603065,0.270602090559937,savi
evi,Efratana Gidim,70,46,0.296065173000073,0.0255291378339325,15,0.345391374258725,0.320304958312182,0.286780988058639,0.280256768756998,0.262492242907236,evi
ndwi5,Efratana Gidim,70,46,-0.0191306500796545,0.0107131544425332,15,-5.45280421138593e-4,-0.010521920412228,-0.0228882579472048,-0.026874185210524,-0.0299154677561031,ndwi5
ndwi6,Efratana Gidim,70,46,0.111193024238188,0.0242955186957855,15,0.160402645303385,0.13161625485014,0.104337018127021,0.0923338181248054,0.0799677019519011,ndwi6
tmpart,Efratana Gidim,70,47,1.19965714905392,2.63119616184637,15,9.21921958140203,0.442642323615045,0.310730773243294,0.0258942311036077,0,tmpart
tmpac,Efratana Gidim,70,47,23.5461880242828,17.9868820853984,15,68.5754425864759,33.2780911469892,23.9229046680737,7.60737079878236,0,tmpac
totprec,Efratana Gidim,70,47,21.525156904828,18.8519595083388,15,68.5754425864759,33.2780911469892,22.8547549188663,6.00528251364275,0,pmmc
lst_day,Efratana Gidim,70,47,29.605026571531,2.81248601388371,15,33.9889439073386,31.9338734290855,30.0478432275243,27.9300416867247,24.8324569280178,lstd
lst_mean,Efratana Gidim,70,47,21.0131719602663,1.7180227624369,15,23.5445219400924,22.5557101127151,21.1454558141898,19.9267176290961,17.3547749023692,lstm
lst_night,Efratana Gidim,70,47,12.4941523695387,0.879300653580105,15,13.7591439610789,13.1831230477026,12.5903501821399,12.1972308705229,10.5794552578536,lstn
ndvi,Efratana Gidim,70,47,0.460515145250804,0.0458315593320898,15,0.558183058255478,0.492935916347976,0.450691366290257,0.438070210106977,0.388475335806103,ndvi
savi,Efratana Gidim,70,47,0.289543893971798,0.0261150191882144,15,0.34854693982258,0.310348043969604,0.280217232271582,0.276485284947146,0.252997715478948,savi
evi,Efratana Gidim,70,47,0.281789537225711,0.0272592459997378,15,0.342117720375784,0.303257038211022,0.271347089928737,0.267553338409956,0.244019386505264,evi
ndwi5,Efratana Gidim,70,47,-0.0258264307187913,0.00987524409796794,15,-0.00748475797893426,-0.0163902622502799,-0.0280063025913141,-0.0327646818729897,-0.0376815886098388,ndwi5
ndwi6,Efratana Gidim,70,47,0.0935922394750941,0.0220411644393448,15,0.139202666872651,0.108946701047954,0.0857567745825526,0.078804625244527,0.0626428417249647,ndwi6
tmpart,Efratana Gidim,70,48,1.64560798775821,3.49723268073723,15,13.2843351163241,1.52775963499946,0.466096159864941,0.0258942311036077,0,tmpart
tmpac,Efratana Gidim,70,48,12.5790742100762,12.823077360619,15,40.5252060344588,22.5130301318984,6.25232108578799,1.98324379890234,0,tmpac
totprec,Efratana Gidim,70,48,11.2138497819049,12.6881540442716,15,40.5252060344588,18.2989776527004,5.3722988434773,1.98324379890234,0,pmmc
lst_day,Efratana Gidim,70,48,29.4371459232119,3.61131130736673,15,34.3696108792079,31.6169390486681,30.3430239410782,27.7130572311256,19.7158887355388,lstd
lst_mean,Efratana Gidim,70,48,20.8013625067709,2.40610207159008,15,24.0993969078658,22.30940385675,20.7386742534075,19.7515527167452,14.0717454314431,lstm
lst_night,Efratana Gidim,70,48,12.2853108335529,1.06270039523323,15,13.8291828734402,13.254883260203,12.2743190542203,11.2542588555064,10.2484784932595,lstn
ndvi,Efratana Gidim,70,48,0.447226649783911,0.0467207314404311,15,0.564348740691453,0.473232002048556,0.433896584259393,0.426005866380922,0.37651766571917,ndvi
savi,Efratana Gidim,70,48,0.278474345445571,0.0273451570292039,15,0.351220525210075,0.2946081682834,0.269819483518709,0.262637058070343,0.244249374419709,savi
evi,Efratana Gidim,70,48,0.26997299306107,0.0283477040281698,15,0.344537162634045,0.286912638388965,0.260601635306949,0.253586508856087,0.234892832764867,evi
ndwi5,Efratana Gidim,70,48,-0.0310092668545176,0.00937972792391548,15,-0.0124879643556359,-0.0216376439159632,-0.033473472407878,-0.0379577174350209,-0.044190761844115,ndwi5
ndwi6,Efratana Gidim,70,48,0.0810718841649873,0.0267031788352497,15,0.149697290327933,0.0992881182315487,0.0732748217035635,0.062606513585732,0.0430608101542759,ndwi6
tmpart,Efratana Gidim,70,49,1.92899617511945,3.97132919308136,15,13.3320353139688,0.872735728406694,6.51626128333533e-5,0,0,tmpart
tmpac,Efratana Gidim,70,49,18.2544789928837,21.6069627484906,15,60.7634651457129,39.566794262707,6.81968964930019,1.83034560930742,0.42498992608576,tmpac
totprec,Efratana Gidim,70,49,18.3737533406451,21.5143971630913,15,60.7634651457129,39.566794262707,6.81968964930019,2.10922713050183,0.42498992608576,pmmc
lst_day,Efratana Gidim,70,49,29.3273233009205,2.56561187273104,15,33.3707393245474,31.28260054128,29.7618454460835,26.9445840370132,23.9768871685874,lstd
lst_mean,Efratana Gidim,70,49,20.7297734298736,1.38694004193149,15,22.6428265616654,22.1740999767378,20.7798110045878,19.396572966272,18.3988326848249,lstm
lst_night,Efratana Gidim,70,49,12.1310961608492,0.975454672178933,15,13.9440855850042,12.8113248039003,11.8347693235759,11.3630516956266,10.7556976068013,lstn
ndvi,Efratana Gidim,70,49,0.435046443461635,0.0405894334106057,15,0.527611235566998,0.459887543626527,0.43156184538133,0.411983036117011,0.366155410669928,ndvi
savi,Efratana Gidim,70,49,0.268658546788585,0.022533543673846,15,0.326884881075352,0.283038676964801,0.262816511094581,0.254632193551387,0.236263056782046,savi
evi,Efratana Gidim,70,49,0.259537718195316,0.0231291664112354,15,0.318062481998997,0.275017276379947,0.253351650479374,0.244750419871019,0.226524273271827,evi
ndwi5,Efratana Gidim,70,49,-0.0353060706692202,0.00734334559775236,15,-0.022552121343857,-0.0298106609956197,-0.0360346080820835,-0.0401615407327832,-0.0480647299681322,ndwi5
ndwi6,Efratana Gidim,70,49,0.0675717578954233,0.0210296388167733,15,0.120185238478093,0.0827165114068641,0.0609568344823673,0.0513631322104292,0.0410366122842883,ndwi6
tmpart,Efratana Gidim,70,50,1.34766240100259,2.63533781897154,15,9.39864399231086,1.33759779317226,0.170007755441714,0,0,tmpart
tmpac,Efratana Gidim,70,50,27.5744626368859,24.3476250926095,15,78.3293293223763,49.9418004615738,16.6700617089068,10.0560768652453,0.109163765778278,tmpac
totprec,Efratana Gidim,70,50,26.8987786276962,24.9767834726776,15,78.3293293223763,49.9418004615738,16.6700617089068,9.56207234827287,0.109163765778278,pmmc
lst_day,Efratana Gidim,70,50,29.3653813823659,2.82886613696,15,33.7746693058237,30.9434815574315,29.9483046041322,28.4144153993881,23.1369625313512,lstd
lst_mean,Efratana Gidim,70,50,20.6537615510801,1.53848845985442,15,23.4025875677858,21.829396430002,20.7264341496971,20.09828767496,17.1729388603797,lstm
lst_night,Efratana Gidim,70,50,11.9333107227989,0.826512883126502,15,13.474113378212,12.7153112952281,11.7910227670877,11.4436158920209,10.545692037615,lstn
ndvi,Efratana Gidim,70,50,0.420558439953704,0.0357298511430794,15,0.489667598538678,0.444300192297102,0.427963516884604,0.393535121990872,0.350571436390108,ndvi
savi,Efratana Gidim,70,50,0.257864996834191,0.0171775429091012,15,0.291052044698157,0.272869332518637,0.25506702295331,0.243864030002132,0.230075982098417,savi
evi,Efratana Gidim,70,50,0.248149372208481,0.017751019196087,15,0.281044300785653,0.264599258302695,0.244629551303043,0.234300423346402,0.220108284354763,evi
ndwi5,Efratana Gidim,70,50,-0.0395619051096414,0.00606627218236039,15,-0.028374486394305,-0.0372762003906787,-0.0401704600937774,-0.0416811336802364,-0.0505162087189457,ndwi5
ndwi6,Efratana Gidim,70,50,0.0553098289028756,0.0172965145665436,15,0.0882066152378246,0.0703731714105805,0.0487032517827174,0.0396628469114055,0.0344548115122539,ndwi6
tmpart,Efratana Gidim,70,51,0.634680530366081,1.35003221087246,15,5.26198533428198,0.618480980346264,0.170007755441714,0,0,tmpart
tmpac,Efratana Gidim,70,51,19.9138513631412,28.3734590444982,15,103.394005771361,27.4020053872762,8.85149736289706,2.84364268557921,0,tmpac
totprec,Efratana Gidim,70,51,19.6429146838395,28.5544450789123,15,103.394005771361,27.4020053872762,8.85149736289706,2.07235451280237,0,pmmc
lst_day,Efratana Gidim,70,51,28.9808339946361,3.48053319627811,15,33.5540466568349,31.1662831229591,30.1292607130906,26.7708532712582,21.1971351392489,lstd
lst_mean,Efratana Gidim,70,51,19.9982447331815,2.10949358741102,15,22.4260617341513,21.3124601491098,20.6134185605476,19.0905211452469,14.6951910925283,lstm
lst_night,Efratana Gidim,70,51,11.2117320365693,0.842572859316507,15,12.7253689709937,11.6102084517534,11.3856976233038,10.8906369877763,9.14075212887892,lstn
ndvi,Efratana Gidim,70,51,0.406827867389712,0.0523149618220535,15,0.541408051784583,0.423465989359836,0.415272671462323,0.376723734777463,0.292463608087418,ndvi
savi,Efratana Gidim,70,51,0.248726967043872,0.0295858675461167,15,0.325307263998497,0.259169106823775,0.246588558694987,0.23526209510991,0.182859149006003,savi
evi,Efratana Gidim,70,51,0.240879198567224,0.0270881556253609,15,0.317360256971167,0.251170995977453,0.237664181605284,0.225456307578595,0.194947055564982,evi
ndwi5,Efratana Gidim,70,51,-0.0403248091884885,0.0080735567200422,15,-0.0264499311648396,-0.0336810061675568,-0.0415554651763747,-0.0459813450842305,-0.0534995502381317,ndwi5
ndwi6,Efratana Gidim,70,51,0.0507112698121115,0.0226116805504281,14,0.108565830832017,0.0675038027440986,0.0435716086742258,0.0363182325004236,0.0252721484196819,ndwi6
tmpart,Efratana Gidim,70,52,0.750154944652643,1.02314859667746,15,3.52163830419454,1.54023364883828,0.170007755441714,5.43021773611275e-6,0,tmpart
tmpac,Efratana Gidim,70,52,20.5058614166558,38.0974943042078,15,122.957802600491,18.0431492284645,3.79982358283777,0.380743642730755,0,tmpac
totprec,Efratana Gidim,70,52,20.2988048293426,38.2070990401462,15,122.957802600491,18.0431492284645,3.79982358283777,0.133362238902014,0,pmmc
lst_day,Efratana Gidim,70,52,28.0306423505603,4.54672853454966,15,33.0311339756328,30.9256642752275,29.4675208818521,26.6829761766555,15.4860663307738,lstd
lst_mean,Efratana Gidim,70,52,19.4643106237656,2.84130763947212,15,22.5105836753251,20.9609393924171,20.4758915805366,18.2359135964297,10.6905483583132,lstm
lst_night,Efratana Gidim,70,52,11.1451079048117,0.853730509612132,15,12.3002501278868,11.6448184262443,11.2981878768212,10.979204177898,9.39424404025372,lstn
ndvi,Efratana Gidim,70,52,0.398486556148944,0.0443568877826832,14,0.525075895842747,0.413057941904507,0.399467613980603,0.362911731497754,0.35007371722786,ndvi
savi,Efratana Gidim,70,52,0.242986720075864,0.0246104598099016,14,0.314549447720682,0.251401687739926,0.240880981079678,0.225157946696157,0.215818504799628,savi
evi,Efratana Gidim,70,52,0.234022896934647,0.025171027876831,14,0.306849083439894,0.244052290529244,0.231214033413324,0.215151620681498,0.207702479544317,evi
ndwi5,Efratana Gidim,70,52,-0.0430684068250494,0.0107661382805401,14,-0.0157032625194792,-0.0372473420259653,-0.0444336485785456,-0.0507601766021581,-0.0561369751688626,ndwi5
ndwi6,Efratana Gidim,70,52,0.0409121066975693,0.0208377027614912,14,0.0957332144511226,0.0489141405547935,0.036745912513915,0.0282033843051879,0.0171298543702708,ndwi6
tmpart,Efratana Gidim,70,53,0.766870598076086,1.2519471482724,15,4.43617962035727,1.00316490435161,0.16268657103168,2.71510886805637e-6,0,tmpart
tmpac,Efratana Gidim,70,53,18.4914932537165,28.8471679742985,15,98.9195551600929,19.7761055143303,7.73161525788618,1.50879270942164,0,tmpac
totprec,Efratana Gidim,70,53,17.0561714569348,28.5436118924559,15,98.9195551600929,19.2998800086857,7.53556964766583,0.281407243119875,0,pmmc
lst_day,Efratana Gidim,70,53,28.6623694567447,4.18590925931969,15,33.3627459757721,31.3096410060163,29.606940037408,27.5635827383065,17.9060389199381,lstd
lst_mean,Efratana Gidim,70,53,19.9450604732349,2.57856963905189,15,22.7130058609558,21.6405780855231,20.5940561286405,18.9322256196232,12.9325583612716,lstm
lst_night,Efratana Gidim,70,53,11.4162446036543,0.869610986748341,15,12.8702279003281,11.9825912531584,11.5001639764862,10.8422781152637,9.95764731073111,lstn
ndvi,Efratana Gidim,70,53,0.400062988618464,0.0451860376596206,14,0.513870993606429,0.421080770551853,0.397024540868316,0.36841674912776,0.34430956913506,ndvi
savi,Efratana Gidim,70,53,0.24110929158236,0.0239453324024896,14,0.310183948174654,0.249119137524964,0.239807467084234,0.222477161328954,0.21515471584554,savi
evi,Efratana Gidim,70,53,0.231772760566077,0.0245269577635862,14,0.302709331708432,0.240700655121567,0.229748771948756,0.212214362185052,0.206245597391663,evi
ndwi5,Efratana Gidim,70,53,-0.0448881611244246,0.00857596488302729,14,-0.0261061169800075,-0.0399021631527508,-0.045342020721755,-0.0513744558593692,-0.0567373846360669,ndwi5
ndwi6,Efratana Gidim,70,53,0.0367013743199104,0.0202116496129146,14,0.089669166802158,0.0460425794449725,0.0317223515711481,0.0238791740850873,0.0147164883198092,ndwi6
tmpart,Estea,28,1,0.574153038012154,0.967369722391218,15,3.62812262325475,1.0000138447387,0.0865356958681839,0.00136299496214648,0,tmpart
tmpac,Estea,28,1,13.6509919329337,24.6420215446626,15,88.684126772045,21.4406467362546,1.85225230754985,0.435178639626257,0,tmpac
totprec,Estea,28,1,11.1343757874721,23.9222441682612,15,88.684126772045,6.28329400595985,0.634326590422934,0.158793734639133,0,pmmc
lst_day,Estea,28,1,33.8247115015404,1.65438411501744,15,36.0797932530406,35.0137597478489,34.1578885086796,32.7481359511622,30.5933876539532,lstd
lst_mean,Estea,28,1,22.7450130970825,0.909575168228481,15,24.0916948665055,23.4341550035185,22.8647953118497,21.8549453561367,21.2098830341795,lstm
lst_night,Estea,28,1,11.6533027994506,0.55378858163298,15,12.3200041713503,11.9907685897367,11.8274707888956,11.4771990722711,10.2610526404654,lstn
ndvi,Estea,28,1,0.298228391905033,0.0262019249353698,15,0.358167238041809,0.309331753969541,0.295755707458793,0.282367805604357,0.258400944291083,ndvi
savi,Estea,28,1,0.180044683332809,0.013816149795289,15,0.212839434087595,0.186420095953589,0.176645527591112,0.171294297025722,0.162216900376846,savi
evi,Estea,28,1,0.164447590537778,0.0135813250929249,15,0.196730491278986,0.170880836854359,0.161040964165586,0.155755305796095,0.146313598543616,evi
ndwi5,Estea,28,1,-0.0728021059862705,0.00768760564726885,15,-0.0615962907372204,-0.0647412035105598,-0.0730483232411175,-0.0789975450341837,-0.0853778864413039,ndwi5
ndwi6,Estea,28,1,-0.0247933982251047,0.0142508146202758,15,-7.15157415620701e-4,-0.012648600358699,-0.0246359290112303,-0.0356797164196934,-0.0475644867437974,ndwi6
tmpart,Estea,28,2,2.31754733567232,2.77076256235485,15,8.54358529926457,3.66055155785043,1.51157121029991,0.129238221396852,0,tmpart
tmpac,Estea,28,2,12.947550263584,25.1895876477792,15,81.2712603179538,7.13789494404677,0.748419856815625,0.0324384814298485,0,tmpac
totprec,Estea,28,2,12.6032495986828,25.3353883726785,15,81.2712603179538,6.40979212508154,0.522495946063241,0.0324384814298485,0,pmmc
lst_day,Estea,28,2,33.6663479007723,1.58545413382164,15,36.1525773095806,34.7371502050275,33.4713303931275,32.7628592687608,30.0917383562351,lstd
lst_mean,Estea,28,2,22.7516306512819,1.01815945243399,15,24.2405607921438,23.386540640651,22.8293713129055,22.1586129212996,20.4580226144937,lstm
lst_night,Estea,28,2,11.8300263099145,0.618085330964,15,12.6571804480775,12.2897462367815,11.9708187227404,11.3536518480832,10.7586821171711,lstn
ndvi,Estea,28,2,0.286947124486619,0.0249621430082202,15,0.339517517004552,0.301320288918366,0.281897482939126,0.268181600632386,0.251897621367234,ndvi
savi,Estea,28,2,0.173790494381034,0.0142208325945106,15,0.20370839145001,0.181166845385663,0.170682350767987,0.1660499008047,0.147912111550824,savi
evi,Estea,28,2,0.15843880807541,0.0139712952274629,15,0.187780507312417,0.165663349912564,0.155531202597781,0.150764966935236,0.132413730823545,evi
ndwi5,Estea,28,2,-0.0740534887728583,0.00730480350054329,15,-0.0628302967482388,-0.0670111867213719,-0.0759333730706734,-0.0796711437617016,-0.0870083280798705,ndwi5
ndwi6,Estea,28,2,-0.0294262297435541,0.0142517336264478,15,-0.0011028359635549,-0.0189130280192419,-0.0307690779330885,-0.0394485402639705,-0.050978531523542,ndwi6
tmpart,Estea,28,3,5.19629352572044,6.27386350747248,15,20.6399332933759,7.778726184251,1.56975235352794,0.318895939200438,0.0865356958681839,tmpart
