wid,woreda,doy,year,lst_day,lst_night,lst_mean
126,Ankesha,31.0,2012.0,35.616497502908054,14.196400261268128,24.90644888208813
113,Womberma,31.0,2012.0,37.62886941028854,18.34623104660423,27.98755022844631
127,Guangua,31.0,2012.0,36.07110806529102,16.746191823496886,26.40864994439394
13,Quara,31.0,2012.0,39.918203588336354,21.64270746694284,30.780455527639628
129,Jawi,31.0,2012.0,38.61619625723731,19.061307868018645,28.838752062627968
115,South Achefer,31.0,2012.0,37.02132417053077,14.060985521108464,25.541154845819594
124,Dangila,31.0,2012.0,35.8473835833334,12.77945600000006,24.31341979166671
128,Fagita Lekoma,31.0,2012.0,34.75417733678533,10.60708058526531,22.68062896102534
103,North Achefer,31.0,2012.0,36.78905803680907,15.085304234294574,25.937181135551807
14,Alefa,31.0,2012.0,37.00404154311903,17.553562723261173,27.27880213319017
20,Takusa,31.0,2012.0,37.72697153418148,19.027790755209583,28.37738114469558
12,Metema,31.0,2012.0,41.21667525234293,22.00425185875887,31.610463555550986
11,Chilga,31.0,2012.0,37.38273696725513,19.137353962222598,28.260045464738827
5,Mirab Armachiho,31.0,2012.0,42.78432071653628,21.85765804363159,32.32098938008397
0,Adarkay,31.0,2012.0,34.06999910026027,17.374384161881178,25.72219163107068
18,Telemt,31.0,2012.0,34.37697657146392,16.355745775864953,25.366361173664473
74,Kewet,32.0,2012.0,35.14163380212071,15.943440272868855,25.54253703749486
133,Jilie Timuga,32.0,2012.0,36.50356017627712,17.407600893799295,26.955580535038212
70,Efratana Gidim,32.0,2012.0,33.691787837897984,13.391838402111562,23.541813120004793
134,Artuma Fursi,32.0,2012.0,34.2475949416408,16.959100259931116,25.603347600785998
131,Dewa Chefa,32.0,2012.0,33.95309342560561,14.208501788751445,24.0807976071785
135,Dewa Harewa,32.0,2012.0,35.05351497140072,16.513690638549114,25.783602804974922
132,Bati,32.0,2012.0,33.937299312449234,17.426236393277755,25.68176785286345
138,Aregoba Sp. Wo.,32.0,2012.0,34.02399250973866,16.67571389205509,25.349853200896863
49,Kalu,32.0,2012.0,34.38480424297408,14.115362098853073,24.250083170913545
48,Worebabu,32.0,2012.0,32.124020804823886,16.135905426787595,24.129963115805715
121,Abargelie,32.0,2012.0,36.352354401990134,21.153579895766676,28.752967148878383
33,Raya Kobo,32.0,2012.0,34.41792773466573,15.187463880692773,24.80269580767924
39,Habru,32.0,2012.0,34.19039753921873,15.759765733620446,24.975081636419603
38,Guba Lafto,32.0,2012.0,34.13369655359368,10.08238148080698,22.10803901720033
34,Gidan,32.0,2012.0,34.796059540495875,9.362583898130344,22.07932171931308
40,Woldia Town,32.0,2012.0,34.66040235999614,13.800114130960473,24.23025824547831
46,Ambassel,32.0,2012.0,33.64849133360742,12.16267098002729,22.905581156817362
37,Delanta,32.0,2012.0,36.52863900690542,11.062933982594183,23.79578649474974
140,Kobo Town,32.0,2012.0,39.197202039515645,15.614270235819022,27.40573613766733
41,Lasta,32.0,2012.0,38.3310260378303,14.033046824844396,26.18203643133733
120,Gazgibla,32.0,2012.0,35.94056690689702,13.554765729585034,24.747666318241045
35,Mekit,32.0,2012.0,37.68002919690541,14.165566703545599,25.92279795022546
36,Wadla,32.0,2012.0,36.983239767020805,9.762483565688209,23.372861666354517
32,Bugna,32.0,2012.0,38.95774393772028,17.66831945248078,28.313031695100605
119,Dehena,32.0,2012.0,38.514398330451144,18.01407724556863,28.26423778800991
117,Zequala,32.0,2012.0,38.63660143675953,20.845443998283827,29.74102271752172
118,Seqota,32.0,2012.0,37.73157898685033,17.044683743711985,27.388131365281158
123,Sekota Town,32.0,2012.0,37.26430276026131,14.388198844541803,25.82625080240156
122,Sehela,32.0,2012.0,38.82003460781679,21.374905948363722,30.097470278090213
1,Beyeda,32.0,2012.0,32.71590646192221,10.593138981993954,21.6545227219581
2,Janamora,32.0,2012.0,35.81180658808522,13.387405673777499,24.59960613093135
16,Misrak Belesa,32.0,2012.0,40.78818886248364,19.586590146394677,30.18738950443921
21,Ebinat,32.0,2012.0,38.341779286088055,16.9078376395882,27.624808462838146
8,Wogera,32.0,2012.0,36.751164479018016,15.472516476637148,26.111840477827663
15,Mirab Belesa,32.0,2012.0,40.483460948583925,17.240102638719605,28.861781793651733
3,Debark,32.0,2012.0,35.67556600124105,16.21235892483009,25.94396246303556
4,Dabat,32.0,2012.0,36.92461795953085,16.64388780009022,26.784252879810502
19,Tach Armachiho,32.0,2012.0,38.30978005343078,19.88413102042762,29.09695553692919
6,Tegede,32.0,2012.0,39.25259326075203,20.331327068809657,29.791960164780853
7,Lay Armachiho,32.0,2012.0,35.43478658252025,16.819430934585483,26.12710875855288
17,Gondar Town,32.0,2012.0,37.172994176978285,15.038903504211309,26.10594884059482
9,Gondar Zuria,32.0,2012.0,36.38172338730727,14.324329721341007,25.35302655432411
