wid,woreda,doy,year,totprec
0,Adarkay,172.0,2018.0,7.469756895371529
18,Telemt,172.0,2018.0,0.5717309546667089
74,Kewet,173.0,2018.0,1.099511826053959
133,Jilie Timuga,173.0,2018.0,0.636886810433266
70,Efratana Gidim,173.0,2018.0,0.447159443041923
134,Artuma Fursi,173.0,2018.0,0.10088647686531926
131,Dewa Chefa,173.0,2018.0,0.005737420307710164
135,Dewa Harewa,173.0,2018.0,0.017441961272325893
132,Bati,173.0,2018.0,0.0
138,Aregoba Sp. Wo.,173.0,2018.0,0.0
49,Kalu,173.0,2018.0,0.019481092888833096
48,Worebabu,173.0,2018.0,0.0
121,Abargelie,173.0,2018.0,3.262285697250539
33,Raya Kobo,173.0,2018.0,0.030216383524484212
39,Habru,173.0,2018.0,0.0639888804823376
38,Guba Lafto,173.0,2018.0,0.11599179103879702
34,Gidan,173.0,2018.0,0.23788918858102107
40,Woldia Town,173.0,2018.0,0.05531588221309877
46,Ambassel,173.0,2018.0,0.12682514678601564
37,Delanta,173.0,2018.0,0.3877703806954165
140,Kobo Town,173.0,2018.0,0.12225479632616043
41,Lasta,173.0,2018.0,1.1602482335592692
120,Gazgibla,173.0,2018.0,5.323947042132606
35,Mekit,173.0,2018.0,1.1592638666120854
36,Wadla,173.0,2018.0,1.3034040333097034
32,Bugna,173.0,2018.0,5.328259321679512
119,Dehena,173.0,2018.0,5.929323730406012
117,Zequala,173.0,2018.0,1.0402065926471742
118,Seqota,173.0,2018.0,1.2691991363034931
123,Sekota Town,173.0,2018.0,1.227601717222233
122,Sehela,173.0,2018.0,1.3996634602533373
1,Beyeda,173.0,2018.0,9.846391122560233
2,Janamora,173.0,2018.0,4.8105729613867485
16,Misrak Belesa,173.0,2018.0,3.8387723584640523
21,Ebinat,173.0,2018.0,9.134973357793308
8,Wogera,173.0,2018.0,5.429916860138732
15,Mirab Belesa,173.0,2018.0,6.983744098103695
3,Debark,173.0,2018.0,15.731936819935871
4,Dabat,173.0,2018.0,11.822511610573525
19,Tach Armachiho,173.0,2018.0,15.130096968992278
6,Tegede,173.0,2018.0,23.917552766398895
7,Lay Armachiho,173.0,2018.0,6.326681279256462
17,Gondar Town,173.0,2018.0,5.923417137563595
9,Gondar Zuria,173.0,2018.0,6.333629883336005
22,Libokemkem,173.0,2018.0,10.31440097624525
10,Denbia,173.0,2018.0,5.0040545058291945
23,Fogera,173.0,2018.0,17.14809815597796
24,Farta,173.0,2018.0,25.058408556147473
25,Lay Gayint,173.0,2018.0,4.767775465330621
26,Tach Gayint,173.0,2018.0,2.061189970423925
27,Simada,173.0,2018.0,1.0711675505002676
43,Mekedela,173.0,2018.0,0.32034587323067626
53,Sayint,173.0,2018.0,0.37787433539316967
28,Estea,173.0,2018.0,16.269105976803345
31,Andabiet,173.0,2018.0,16.055370093952817
30,Debre Tabor Town,173.0,2018.0,40.902189446311525
29,Dera,173.0,2018.0,17.080989399103444
104,Bahir Dar Zuria,173.0,2018.0,21.018916811909033
137,Bahir Dar Town,173.0,2018.0,18.656219749183677
105,Yilmana Densa,173.0,2018.0,8.991159124030183
87,Hulet Iju Enesie,173.0,2018.0,2.113420380342675
114,Gonji Kolela,173.0,2018.0,3.969093908015718
109,Dega Damot,173.0,2018.0,6.379530190328157
106,Mecha,173.0,2018.0,22.313030808076398
108,Quarit,173.0,2018.0,8.370985046083183
107,Sekela,173.0,2018.0,11.369920542762157
111,Jabi Tehnan,173.0,2018.0,3.685497473835229
86,Bibugn,173.0,2018.0,4.063781050635055
90,Enarji Enawuga,173.0,2018.0,0.7198736804571835
88,Goncha Siso Enese,173.0,2018.0,1.0012501703918861
89,Enebse Sar Mider,173.0,2018.0,0.5839451045316396
61,Mehal Sayint,173.0,2018.0,0.4247577593956229
54,Borena,173.0,2018.0,1.7580707546581094
58,Wogedi,173.0,2018.0,0.1990948537686346
52,Legambo,173.0,2018.0,0.13623533403921168
55,Kelela,173.0,2018.0,0.373682363136677
62,Legehida,173.0,2018.0,0.4893801147709609
56,Jamma,173.0,2018.0,0.41713258102108125
44,Tenta,173.0,2018.0,0.161831999949083
51,Dessie Zuria,173.0,2018.0,0.11270422776489514
42,Dawunt,173.0,2018.0,1.0040189412415073
45,Kuta Ber,173.0,2018.0,0.028679163439945598
60,Dessie Town,173.0,2018.0,0.02680890931413089
47,Tehulederie,173.0,2018.0,0.0
59,Kombolcha Town,173.0,2018.0,0.09906026163710956
50,Alebuko,173.0,2018.0,0.09415616327356546
57,Wore Illu,173.0,2018.0,0.6554227500400065
68,Gishe Rabel,173.0,2018.0,0.0016377304697902508
67,Menz Gera Mider,173.0,2018.0,0.4111254175224909
69,Antsokiya Gemza,173.0,2018.0,0.04132547892418632
136,Kemisie Town,173.0,2018.0,0.0
71,Menz Mama Mider,173.0,2018.0,1.703173170931764
84,Menz Lalo Mider,173.0,2018.0,2.0514216364882647
139,Shewa Robit,173.0,2018.0,1.1508529312398021
72,Tarma Ber,173.0,2018.0,1.7781202913432643
73,Mojana Wodera,173.0,2018.0,0.5172672222013154
83,Menz Qeya Gebreal,173.0,2018.0,0.6556646490894338
63,Mida Woremo,173.0,2018.0,1.9748509467366404
64,Merehabete,173.0,2018.0,0.9665656360597994
66,Moretina Jiru,173.0,2018.0,0.38426767025820235
81,Basona Worena,173.0,2018.0,1.6099009870044305
85,Seya Deberna Wayu,173.0,2018.0,0.36748456780619904
65,Ensarona Wayo,173.0,2018.0,0.7107119020458865
75,Angolelana Tera,173.0,2018.0,2.0629532621680795
76,Asagirt,173.0,2018.0,0.8394196775409076
77,Ankober,173.0,2018.0,1.6504815881033665
82,Debre Birehan Town,173.0,2018.0,1.725259161940127
79,Berehet,173.0,2018.0,0.20706802410437194
80,Minjarina Shenkora,173.0,2018.0,1.028027443758129
78,Hagere Mariam Kesem,173.0,2018.0,5.605113117314706
96,Baso Liben,173.0,2018.0,0.9799806407329457
93,Debre Elias,173.0,2018.0,1.7816919278941885
95,Gozamin,173.0,2018.0,2.1787361825557374
102,Aneded,173.0,2018.0,1.4614672646093931
97,Awabel,173.0,2018.0,1.1563931938969725
99,Shebel Berenta,173.0,2018.0,0.38732485671515554
98,Dejen,173.0,2018.0,0.7009587948591883
92,Debaytelatgen,173.0,2018.0,2.0914358178093275
91,Enemay,173.0,2018.0,1.0135168623231603
101,Sinan,173.0,2018.0,3.508123245004977
110,Dembecha,173.0,2018.0,1.4427761913718211
94,Machakel,173.0,2018.0,2.345846691674555
100,Debre Markos Town,173.0,2018.0,3.0521523730320723
116,Finoteselam Town,173.0,2018.0,2.148035488921287
112,Burie Zuria,173.0,2018.0,2.406136840989893
130,Guagusa Shekudad,173.0,2018.0,9.644858074004594
125,Banja,173.0,2018.0,12.309950046389108
126,Ankesha,173.0,2018.0,7.042340752136693
113,Womberma,173.0,2018.0,2.609343736254736
127,Guangua,173.0,2018.0,7.784734261553685
13,Quara,173.0,2018.0,22.722107077503942
129,Jawi,173.0,2018.0,15.957233203537713
115,South Achefer,173.0,2018.0,26.997780412028483
124,Dangila,173.0,2018.0,15.545617529213613
128,Fagita Lekoma,173.0,2018.0,11.835754769137782
103,North Achefer,173.0,2018.0,22.602079694527703
14,Alefa,173.0,2018.0,7.855826030139273
20,Takusa,173.0,2018.0,4.462765895501241
12,Metema,173.0,2018.0,13.958957046558687
11,Chilga,173.0,2018.0,7.645638876161832
5,Mirab Armachiho,173.0,2018.0,20.12562659143444
0,Adarkay,173.0,2018.0,17.154192436193743
18,Telemt,173.0,2018.0,14.798701071156914
74,Kewet,174.0,2018.0,1.3060336531253938
133,Jilie Timuga,174.0,2018.0,0.36336187448533636
70,Efratana Gidim,174.0,2018.0,0.9975704200906965
134,Artuma Fursi,174.0,2018.0,0.08553720585694631
131,Dewa Chefa,174.0,2018.0,0.33008703851095644
135,Dewa Harewa,174.0,2018.0,0.21495489816013394
132,Bati,174.0,2018.0,0.3981384916487082
138,Aregoba Sp. Wo.,174.0,2018.0,0.6653195681763618
49,Kalu,174.0,2018.0,0.3264735209288395
48,Worebabu,174.0,2018.0,0.1943785562316791
121,Abargelie,174.0,2018.0,1.2029308767143922
33,Raya Kobo,174.0,2018.0,2.295847948605747
39,Habru,174.0,2018.0,0.42990794614980976
38,Guba Lafto,174.0,2018.0,1.245143922952308
34,Gidan,174.0,2018.0,2.737897630714007
40,Woldia Town,174.0,2018.0,1.170260561810647
46,Ambassel,174.0,2018.0,0.7694880184638696
37,Delanta,174.0,2018.0,1.1570926352206123
140,Kobo Town,174.0,2018.0,1.3040511347353458
41,Lasta,174.0,2018.0,2.171976715090503
120,Gazgibla,174.0,2018.0,2.1616142113718144
35,Mekit,174.0,2018.0,1.7050964133295594
36,Wadla,174.0,2018.0,2.647216761947234
32,Bugna,174.0,2018.0,4.681503061617342
119,Dehena,174.0,2018.0,5.954517197223013
117,Zequala,174.0,2018.0,1.8478567620484525
118,Seqota,174.0,2018.0,3.141744979547395
123,Sekota Town,174.0,2018.0,4.229505414778666
122,Sehela,174.0,2018.0,2.045473502526268
1,Beyeda,174.0,2018.0,2.363959612739353
2,Janamora,174.0,2018.0,2.6422731601271368
16,Misrak Belesa,174.0,2018.0,7.302989429492718
21,Ebinat,174.0,2018.0,6.421953036638652
8,Wogera,174.0,2018.0,5.392880909980598
15,Mirab Belesa,174.0,2018.0,11.72750457358175
3,Debark,174.0,2018.0,10.97235232637179
4,Dabat,174.0,2018.0,10.886263408431017
19,Tach Armachiho,174.0,2018.0,7.1699376011647775
6,Tegede,174.0,2018.0,7.803857101473452
7,Lay Armachiho,174.0,2018.0,6.045466909983235
17,Gondar Town,174.0,2018.0,3.903977066936881
9,Gondar Zuria,174.0,2018.0,9.03695323064436
22,Libokemkem,174.0,2018.0,15.874635179161464
10,Denbia,174.0,2018.0,4.918916533593661
23,Fogera,174.0,2018.0,19.88776867284709
24,Farta,174.0,2018.0,7.009287523984656
25,Lay Gayint,174.0,2018.0,2.821318306729905
26,Tach Gayint,174.0,2018.0,2.010886859999069
27,Simada,174.0,2018.0,1.6333843840409545
43,Mekedela,174.0,2018.0,0.44362807151842526
53,Sayint,174.0,2018.0,0.5383455228035791
28,Estea,174.0,2018.0,6.025448395532455
31,Andabiet,174.0,2018.0,4.3772164672240566
30,Debre Tabor Town,174.0,2018.0,7.770676486342645
29,Dera,174.0,2018.0,19.47736353542065
104,Bahir Dar Zuria,174.0,2018.0,13.086883160576877
137,Bahir Dar Town,174.0,2018.0,11.411965909326739
105,Yilmana Densa,174.0,2018.0,8.326739104036985
87,Hulet Iju Enesie,174.0,2018.0,1.6406259207150142
114,Gonji Kolela,174.0,2018.0,2.8578409452595706
109,Dega Damot,174.0,2018.0,2.7394216540494623
106,Mecha,174.0,2018.0,15.40029839270995
108,Quarit,174.0,2018.0,4.953126083459585
107,Sekela,174.0,2018.0,14.672048030053194
111,Jabi Tehnan,174.0,2018.0,8.854857423046989
86,Bibugn,174.0,2018.0,3.069569982726689
90,Enarji Enawuga,174.0,2018.0,8.950227527632977
88,Goncha Siso Enese,174.0,2018.0,0.8201706193741803
89,Enebse Sar Mider,174.0,2018.0,2.4524704915694397
61,Mehal Sayint,174.0,2018.0,1.6595430140779088
54,Borena,174.0,2018.0,1.856717262479118
58,Wogedi,174.0,2018.0,1.5166427379107963
52,Legambo,174.0,2018.0,0.2804598205840544
55,Kelela,174.0,2018.0,0.7552498049130605
62,Legehida,174.0,2018.0,0.643634460786743
56,Jamma,174.0,2018.0,3.3402293809981547
44,Tenta,174.0,2018.0,1.006563741926904
51,Dessie Zuria,174.0,2018.0,0.1732704699260348
42,Dawunt,174.0,2018.0,0.6303922823674282
45,Kuta Ber,174.0,2018.0,0.6097989750064675
60,Dessie Town,174.0,2018.0,0.2919095722782533
47,Tehulederie,174.0,2018.0,0.3142104347626117
59,Kombolcha Town,174.0,2018.0,0.05887825068399116
50,Alebuko,174.0,2018.0,0.4864699331735971
57,Wore Illu,174.0,2018.0,1.004260112042086
68,Gishe Rabel,174.0,2018.0,0.851973947628287
67,Menz Gera Mider,174.0,2018.0,3.533100159132067
69,Antsokiya Gemza,174.0,2018.0,0.22613332770444985
136,Kemisie Town,174.0,2018.0,0.20770637691020966
71,Menz Mama Mider,174.0,2018.0,1.8605965839465115
84,Menz Lalo Mider,174.0,2018.0,3.429665589482673
139,Shewa Robit,174.0,2018.0,0.7191328203328814
72,Tarma Ber,174.0,2018.0,1.1322376147222275
73,Mojana Wodera,174.0,2018.0,0.9861396694405027
83,Menz Qeya Gebreal,174.0,2018.0,5.020566863616532
63,Mida Woremo,174.0,2018.0,1.8543927883846085
64,Merehabete,174.0,2018.0,1.49763312414508
66,Moretina Jiru,174.0,2018.0,1.8994906069177033
81,Basona Worena,174.0,2018.0,2.2166223944968677
85,Seya Deberna Wayu,174.0,2018.0,2.3707276383307403
65,Ensarona Wayo,174.0,2018.0,3.052406643702032
75,Angolelana Tera,174.0,2018.0,5.024835688472224
76,Asagirt,174.0,2018.0,3.249723030893557
77,Ankober,174.0,2018.0,3.184880150726312
82,Debre Birehan Town,174.0,2018.0,2.9396688051142457
79,Berehet,174.0,2018.0,1.9689246789049475
80,Minjarina Shenkora,174.0,2018.0,2.307985614255866
78,Hagere Mariam Kesem,174.0,2018.0,10.94195061578707
96,Baso Liben,174.0,2018.0,4.368398099846503
93,Debre Elias,174.0,2018.0,4.641305478395422
95,Gozamin,174.0,2018.0,9.493851969360426
102,Aneded,174.0,2018.0,4.460942212275295
97,Awabel,174.0,2018.0,8.093747448424557
99,Shebel Berenta,174.0,2018.0,2.218199889872213
98,Dejen,174.0,2018.0,4.010228425552191
92,Debaytelatgen,174.0,2018.0,22.31484650933136
91,Enemay,174.0,2018.0,17.15463953582188
101,Sinan,174.0,2018.0,9.199180203726327
110,Dembecha,174.0,2018.0,3.1663520001598426
94,Machakel,174.0,2018.0,3.7568574323715356
100,Debre Markos Town,174.0,2018.0,9.152987656173773
116,Finoteselam Town,174.0,2018.0,12.195632998184488
112,Burie Zuria,174.0,2018.0,13.082494451129369
130,Guagusa Shekudad,174.0,2018.0,19.428017750948385
125,Banja,174.0,2018.0,17.087497267473676
126,Ankesha,174.0,2018.0,15.66506172302777
113,Womberma,174.0,2018.0,13.18884243012592
127,Guangua,174.0,2018.0,14.794827887107413
13,Quara,174.0,2018.0,6.81662948821253
129,Jawi,174.0,2018.0,5.843860432181149
115,South Achefer,174.0,2018.0,10.201158010880617
124,Dangila,174.0,2018.0,15.281913489901822
128,Fagita Lekoma,174.0,2018.0,17.30965568545679
103,North Achefer,174.0,2018.0,10.034062407532883
14,Alefa,174.0,2018.0,6.989132841779438
20,Takusa,174.0,2018.0,5.854466624954276
12,Metema,174.0,2018.0,4.614788238209284
11,Chilga,174.0,2018.0,5.2873129076502074
5,Mirab Armachiho,174.0,2018.0,3.964392451973405
0,Adarkay,174.0,2018.0,7.51655018384388
18,Telemt,174.0,2018.0,3.0051799689435175
74,Kewet,175.0,2018.0,0.26865362091061185
133,Jilie Timuga,175.0,2018.0,0.17705081579102075
70,Efratana Gidim,175.0,2018.0,0.06541154853505006
134,Artuma Fursi,175.0,2018.0,0.0029059254027047213
131,Dewa Chefa,175.0,2018.0,0.016161318848604448
135,Dewa Harewa,175.0,2018.0,0.0
132,Bati,175.0,2018.0,0.8955089033435564
138,Aregoba Sp. Wo.,175.0,2018.0,0.25381133031678516
49,Kalu,175.0,2018.0,0.9507150775862254
48,Worebabu,175.0,2018.0,0.5167091238654483
121,Abargelie,175.0,2018.0,2.1800756472257405
33,Raya Kobo,175.0,2018.0,0.5934922996411067
39,Habru,175.0,2018.0,0.15276251155446782
38,Guba Lafto,175.0,2018.0,0.15464872481199735
34,Gidan,175.0,2018.0,1.5506916188484834
40,Woldia Town,175.0,2018.0,0.0
46,Ambassel,175.0,2018.0,0.05173478149344521
37,Delanta,175.0,2018.0,0.12107662932364002
140,Kobo Town,175.0,2018.0,0.6724013723433018
41,Lasta,175.0,2018.0,1.1099417823598667
120,Gazgibla,175.0,2018.0,0.9063562907708513
35,Mekit,175.0,2018.0,0.38657146203772164
36,Wadla,175.0,2018.0,1.1356547464318825
32,Bugna,175.0,2018.0,0.781216954562403
119,Dehena,175.0,2018.0,0.8260297406501264
117,Zequala,175.0,2018.0,2.316930206750135
118,Seqota,175.0,2018.0,2.0607882409401648
123,Sekota Town,175.0,2018.0,1.287593363772121
122,Sehela,175.0,2018.0,2.062797986938048
1,Beyeda,175.0,2018.0,2.658389642565097
2,Janamora,175.0,2018.0,2.4482268911056124
16,Misrak Belesa,175.0,2018.0,1.4909357694390926
21,Ebinat,175.0,2018.0,0.6685666879652303
8,Wogera,175.0,2018.0,8.135581985652738
15,Mirab Belesa,175.0,2018.0,4.864936274234581
3,Debark,175.0,2018.0,4.587205423968946
4,Dabat,175.0,2018.0,4.17198779048837
19,Tach Armachiho,175.0,2018.0,9.228974215527899
6,Tegede,175.0,2018.0,6.133847201050135
7,Lay Armachiho,175.0,2018.0,6.963987213511676
17,Gondar Town,175.0,2018.0,9.241465853817715
9,Gondar Zuria,175.0,2018.0,4.577977978871833
22,Libokemkem,175.0,2018.0,0.49040601071281853
10,Denbia,175.0,2018.0,3.7235188029531883
23,Fogera,175.0,2018.0,2.863895404965739
24,Farta,175.0,2018.0,0.47655552503145193
25,Lay Gayint,175.0,2018.0,0.7760753407044423
26,Tach Gayint,175.0,2018.0,0.796911965596599
27,Simada,175.0,2018.0,1.7614966049660463
43,Mekedela,175.0,2018.0,0.36237425886889324
53,Sayint,175.0,2018.0,1.1770219449016581
28,Estea,175.0,2018.0,4.8682904545453844
31,Andabiet,175.0,2018.0,0.9889117300945464
30,Debre Tabor Town,175.0,2018.0,0.41686924762994354
29,Dera,175.0,2018.0,3.7298241534303407
104,Bahir Dar Zuria,175.0,2018.0,3.901778246413356
137,Bahir Dar Town,175.0,2018.0,5.672935463889608
105,Yilmana Densa,175.0,2018.0,1.2558807359019735
87,Hulet Iju Enesie,175.0,2018.0,2.332491724844853
114,Gonji Kolela,175.0,2018.0,1.568813494583571
109,Dega Damot,175.0,2018.0,6.01859060796123
106,Mecha,175.0,2018.0,3.0219574010959356
108,Quarit,175.0,2018.0,4.3726353592937315
107,Sekela,175.0,2018.0,4.8044294626844595
111,Jabi Tehnan,175.0,2018.0,5.528383195317628
86,Bibugn,175.0,2018.0,4.543974518650412
90,Enarji Enawuga,175.0,2018.0,1.5284514813312104
88,Goncha Siso Enese,175.0,2018.0,1.92561585860093
89,Enebse Sar Mider,175.0,2018.0,1.5663248411125406
61,Mehal Sayint,175.0,2018.0,1.5211984179775155
54,Borena,175.0,2018.0,2.7358427880799225
58,Wogedi,175.0,2018.0,3.699135129106604
52,Legambo,175.0,2018.0,1.073923741102
55,Kelela,175.0,2018.0,1.5727080323091136
62,Legehida,175.0,2018.0,0.12122237180803662
56,Jamma,175.0,2018.0,0.7616415775293139
44,Tenta,175.0,2018.0,0.03541495895802348
51,Dessie Zuria,175.0,2018.0,0.1932720124969438
42,Dawunt,175.0,2018.0,0.25252718557407444
45,Kuta Ber,175.0,2018.0,0.07667837378038443
60,Dessie Town,175.0,2018.0,0.4388310274080635
47,Tehulederie,175.0,2018.0,0.29664208907723516
59,Kombolcha Town,175.0,2018.0,0.7226194564603338
50,Alebuko,175.0,2018.0,0.10542526874560179
57,Wore Illu,175.0,2018.0,0.15511854547968987
68,Gishe Rabel,175.0,2018.0,0.16709578715572798
67,Menz Gera Mider,175.0,2018.0,0.04071457633081981
69,Antsokiya Gemza,175.0,2018.0,0.032097365806547914
136,Kemisie Town,175.0,2018.0,0.0
71,Menz Mama Mider,175.0,2018.0,0.027328505576049645
84,Menz Lalo Mider,175.0,2018.0,0.04732862334542366
139,Shewa Robit,175.0,2018.0,0.4329850895321607
72,Tarma Ber,175.0,2018.0,0.03723879504474201
73,Mojana Wodera,175.0,2018.0,0.0017884416326802547
83,Menz Qeya Gebreal,175.0,2018.0,0.09705722199120446
63,Mida Woremo,175.0,2018.0,2.276931097349512
64,Merehabete,175.0,2018.0,0.9376177851923646
66,Moretina Jiru,175.0,2018.0,0.4306002092209419
81,Basona Worena,175.0,2018.0,0.08627533484018807
85,Seya Deberna Wayu,175.0,2018.0,0.3332944319333543
65,Ensarona Wayo,175.0,2018.0,0.8161246275820526
75,Angolelana Tera,175.0,2018.0,0.8387029864486473
76,Asagirt,175.0,2018.0,0.4021855526854005
77,Ankober,175.0,2018.0,0.14173709845594049
82,Debre Birehan Town,175.0,2018.0,0.13661558046436845
79,Berehet,175.0,2018.0,0.038909248097683334
80,Minjarina Shenkora,175.0,2018.0,0.45594755484242117
78,Hagere Mariam Kesem,175.0,2018.0,1.6974605152156053
96,Baso Liben,175.0,2018.0,12.068807705322476
93,Debre Elias,175.0,2018.0,6.341380812296508
95,Gozamin,175.0,2018.0,4.952914194920726
102,Aneded,175.0,2018.0,10.262941550630728
97,Awabel,175.0,2018.0,7.931284236087861
99,Shebel Berenta,175.0,2018.0,3.3801702920595678
98,Dejen,175.0,2018.0,3.4987772988752415
92,Debaytelatgen,175.0,2018.0,1.0131447403421938
91,Enemay,175.0,2018.0,2.316190889468399
101,Sinan,175.0,2018.0,1.161142071293903
110,Dembecha,175.0,2018.0,3.4807357730485413
94,Machakel,175.0,2018.0,2.5395751979503465
100,Debre Markos Town,175.0,2018.0,4.896408991607812
116,Finoteselam Town,175.0,2018.0,4.597715062851345
112,Burie Zuria,175.0,2018.0,5.01693082974491
130,Guagusa Shekudad,175.0,2018.0,7.375260218903763
125,Banja,175.0,2018.0,5.318438295839187
126,Ankesha,175.0,2018.0,5.19521129154161
113,Womberma,175.0,2018.0,4.476207234954936
127,Guangua,175.0,2018.0,3.6930905566525363
13,Quara,175.0,2018.0,3.4170057032053336
129,Jawi,175.0,2018.0,4.448894332493654
115,South Achefer,175.0,2018.0,5.968561047172432
124,Dangila,175.0,2018.0,5.017458237134968
128,Fagita Lekoma,175.0,2018.0,4.675175526315381
103,North Achefer,175.0,2018.0,3.598364742264229
14,Alefa,175.0,2018.0,2.2496522351034107
20,Takusa,175.0,2018.0,2.113680119553768
12,Metema,175.0,2018.0,5.592815542581884
11,Chilga,175.0,2018.0,7.899817234866231
5,Mirab Armachiho,175.0,2018.0,3.4569661148558057
0,Adarkay,175.0,2018.0,6.463209976919524
18,Telemt,175.0,2018.0,3.6072024519773787
74,Kewet,176.0,2018.0,2.5173175158285157
133,Jilie Timuga,176.0,2018.0,0.4660180560573005
70,Efratana Gidim,176.0,2018.0,0.44917427643908026
134,Artuma Fursi,176.0,2018.0,0.30797421656595914
131,Dewa Chefa,176.0,2018.0,1.3065017985675484
135,Dewa Harewa,176.0,2018.0,0.8797263833939668
132,Bati,176.0,2018.0,3.8510856418287096
138,Aregoba Sp. Wo.,176.0,2018.0,0.40325188870350603
49,Kalu,176.0,2018.0,1.5416653362336687
48,Worebabu,176.0,2018.0,0.8362169638317671
121,Abargelie,176.0,2018.0,0.2888820112120324
33,Raya Kobo,176.0,2018.0,1.1904571543149771
39,Habru,176.0,2018.0,0.47705432269736564
38,Guba Lafto,176.0,2018.0,0.353918118914899
34,Gidan,176.0,2018.0,0.7519441989262242
40,Woldia Town,176.0,2018.0,0.26439411422184245
46,Ambassel,176.0,2018.0,1.4697080848605224
37,Delanta,176.0,2018.0,0.932338772428599
140,Kobo Town,176.0,2018.0,1.6096881031990051
41,Lasta,176.0,2018.0,0.3693943442816575
120,Gazgibla,176.0,2018.0,0.3296913075906242
35,Mekit,176.0,2018.0,0.667504756884539
36,Wadla,176.0,2018.0,0.5166808409772542
32,Bugna,176.0,2018.0,0.19442768798764576
119,Dehena,176.0,2018.0,0.041109360365254644
117,Zequala,176.0,2018.0,0.026701577537382327
118,Seqota,176.0,2018.0,0.029172438069497174
123,Sekota Town,176.0,2018.0,0.0
122,Sehela,176.0,2018.0,0.054541312972363365
1,Beyeda,176.0,2018.0,0.9674239932952176
2,Janamora,176.0,2018.0,0.40210754044692454
16,Misrak Belesa,176.0,2018.0,0.29017013718251905
21,Ebinat,176.0,2018.0,0.8118761845882766
8,Wogera,176.0,2018.0,0.09231041634016025
15,Mirab Belesa,176.0,2018.0,1.1578030318703658
3,Debark,176.0,2018.0,1.8086589505715496
4,Dabat,176.0,2018.0,1.7369979711302603
19,Tach Armachiho,176.0,2018.0,2.767350194950917
6,Tegede,176.0,2018.0,3.553384150572449
7,Lay Armachiho,176.0,2018.0,0.2357500144137433
17,Gondar Town,176.0,2018.0,1.0157851058885121
9,Gondar Zuria,176.0,2018.0,5.190364364798318
22,Libokemkem,176.0,2018.0,2.294828736798692
10,Denbia,176.0,2018.0,2.774466575451672
23,Fogera,176.0,2018.0,5.669156725104951
24,Farta,176.0,2018.0,1.5147078016567095
25,Lay Gayint,176.0,2018.0,1.2689363504557079
26,Tach Gayint,176.0,2018.0,0.6076969104639697
27,Simada,176.0,2018.0,1.865528457882936
43,Mekedela,176.0,2018.0,1.9934918068724863
53,Sayint,176.0,2018.0,2.2987154769650906
28,Estea,176.0,2018.0,2.62624617037499
31,Andabiet,176.0,2018.0,1.8765454855777353
30,Debre Tabor Town,176.0,2018.0,1.2783138728291632
29,Dera,176.0,2018.0,5.6314527245307575
104,Bahir Dar Zuria,176.0,2018.0,3.6024998819422334
137,Bahir Dar Town,176.0,2018.0,5.501054103601894
105,Yilmana Densa,176.0,2018.0,1.9303664469530075
87,Hulet Iju Enesie,176.0,2018.0,4.615022290877472
114,Gonji Kolela,176.0,2018.0,4.191890302901303
109,Dega Damot,176.0,2018.0,6.104281520728849
106,Mecha,176.0,2018.0,2.3854238717360006
108,Quarit,176.0,2018.0,7.559212070250417
107,Sekela,176.0,2018.0,5.546074477424232
111,Jabi Tehnan,176.0,2018.0,5.3340925940211195
86,Bibugn,176.0,2018.0,4.330212206183091
90,Enarji Enawuga,176.0,2018.0,3.3369824512077813
88,Goncha Siso Enese,176.0,2018.0,3.0396128349646636
89,Enebse Sar Mider,176.0,2018.0,2.5170502930271876
61,Mehal Sayint,176.0,2018.0,3.136814828581682
54,Borena,176.0,2018.0,2.4401726971246385
58,Wogedi,176.0,2018.0,1.677810830867947
52,Legambo,176.0,2018.0,1.9584980890382024
55,Kelela,176.0,2018.0,1.134621265183513
62,Legehida,176.0,2018.0,1.4334093133947376
56,Jamma,176.0,2018.0,1.6250536007560321
44,Tenta,176.0,2018.0,2.890723529795366
51,Dessie Zuria,176.0,2018.0,2.3147388254385883
42,Dawunt,176.0,2018.0,1.0432842870587153
45,Kuta Ber,176.0,2018.0,3.649660538614666
60,Dessie Town,176.0,2018.0,3.081618690539498
47,Tehulederie,176.0,2018.0,2.971307145410407
59,Kombolcha Town,176.0,2018.0,1.9173585638503012
50,Alebuko,176.0,2018.0,1.5927552464139532
57,Wore Illu,176.0,2018.0,1.5222833198389834
68,Gishe Rabel,176.0,2018.0,0.6227433372534655
67,Menz Gera Mider,176.0,2018.0,0.44236951295215377
69,Antsokiya Gemza,176.0,2018.0,0.7137725947894823
136,Kemisie Town,176.0,2018.0,1.3847092390060425
71,Menz Mama Mider,176.0,2018.0,1.896922859694844
84,Menz Lalo Mider,176.0,2018.0,1.7366765465143112
139,Shewa Robit,176.0,2018.0,1.7715723717431437
72,Tarma Ber,176.0,2018.0,4.2572449295784125
73,Mojana Wodera,176.0,2018.0,3.7457035331416733
83,Menz Qeya Gebreal,176.0,2018.0,1.637050011992516
63,Mida Woremo,176.0,2018.0,3.155054013541947
64,Merehabete,176.0,2018.0,4.1676886900031285
66,Moretina Jiru,176.0,2018.0,6.332519600636822
81,Basona Worena,176.0,2018.0,3.384923969012701
85,Seya Deberna Wayu,176.0,2018.0,10.611498264152413
65,Ensarona Wayo,176.0,2018.0,7.791850380388842
